% Model:              hydro_005.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 16 2025, 10:51
% Dimension:          3
% Nodes:              3184
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% x                       y                        z                        u2 (m/s) @ t=1           v2 (m/s) @ t=1           w2 (m/s) @ t=1           p2 (Pa) @ t=1
3.52963610574813E-4       7.480698313072329E-5     -4.267743514863991E-4    2.0906863321895413E-10   -9.123776445000522E-12   -1.95659143878869E-9     0.107114686468788
3.076784222230706E-4      7.018822176048389E-5     -4.5086435305001727E-4   1.1755242986862406E-10   -1.1683078545548092E-11  -2.0449691513651127E-9   0.10711467198100214
2.5545388001266527E-4     7.211197815304706E-5     -5.0E-4                  -5.5220224747265935E-12  -2.90580590734206E-11    -2.141812895395948E-9    0.10711463045621931
2.996540889099197E-4      0                        -5.0E-4                  5.480689494342034E-11    9.708738016891546E-15    -2.0281141012910854E-9   0.10711464071195038
2.605061778198633E-4      1.309286438381553E-4     -4.4037989839895947E-4   6.437720093289104E-11    -7.798450358963825E-12   -2.129707872833247E-9    0.1071146782556545
2.1393274378563227E-4     2.1393274378563227E-4    -5.0E-4                  -1.5228534781615303E-11  -1.5276002971736105E-11  -2.0185979078550314E-9   0.10711465166398103
2.77532093453879E-4       1.9072664981012528E-4    -4.0324460302354703E-4   1.0453108629031447E-10   2.6418038080041643E-11   -2.0684590488380385E-9   0.10711470882213268
2.4475058881718366E-4     2.4475058881718366E-4    -4.257294092491751E-4    5.800397847625154E-11    5.800397847625154E-11    -2.0069192382716895E-9   0.10711469905095647
2.7340542160613374E-4     2.7340542160613374E-4    -3.48350789021999E-4     1.0288799295077782E-10   1.0288799295077782E-10   -2.051753746189955E-9    0.10711474323994728
4.410996710559061E-4      2.3372301776632205E-4    -2.0607668557125794E-4   2.6925942266262745E-10   1.0208438420624519E-11   -2.0524412954078295E-9   0.10711481745482918
4.5040236128164363E-4     1.8055208040072905E-4    -4.0135393140416436E-5   7.273373827159095E-11    -2.6244709760094978E-12  -2.222782910296093E-9    0.10711498410068059
5.0E-4                    1.696115066715419E-4     8.368793512793458E-8     -1.9240333155027126E-13  -1.1987842460251668E-13  -2.1166815835760012E-9   0.10711503346167232
5.0E-4                    1.7059879428625346E-4    -9.895027153796324E-5    2.17014797122333E-10     -2.2450859218974708E-11  -2.0697978602302817E-9   0.10711490231549513
5.0E-4                    2.5529178750704253E-4    -4.999503578055123E-5    9.509373043821532E-11    -6.357474945216126E-12   -2.094874493969865E-9    0.10711497148447399
4.457510161687748E-4      1.8638530751025103E-4    -1.6062696133961913E-4   2.514858527493823E-10    -6.039624848384191E-12   -2.1266214691564073E-9   0.10711485428885612
4.5040236128164363E-4     1.3904759725417998E-4    -1.1517723710798036E-4   2.1026665441511067E-10   -1.0235768624790086E-11  -2.1799992786775595E-9   0.10711489649550329
5.0E-4                    8.660254037844385E-5     -1.4999999999999993E-4   3.4479626601603633E-10   -2.2841556166547122E-11  -2.012808215699588E-9    0.10711483111096823
4.264004611066919E-4      3.2424489547461515E-4    -7.766832969146097E-5    8.876192733881724E-11    2.7903956681961768E-11   -2.1787983625051327E-9   0.10711494721788122
4.518551629474889E-4      2.6820868339479613E-4    -1.0178613857533203E-4   1.4856403011069477E-10   9.532481700980564E-12    -2.149687836137575E-9    0.10711491769454864
4.0371032589497794E-4     2.811255792825498E-4     -1.5357724137011282E-4   1.6397795628426333E-10   4.050693952027434E-11    -2.1676861639271804E-9   0.10711487569442248
3.356903601148939E-4      2.23825077816747E-4      -2.671236928128423E-4    1.8105137576312862E-10   5.226768303529755E-11    -2.1555519295499445E-9   0.10711479135389443
3.124279484939388E-4      3.124279484939388E-4     -2.5928223747163985E-4   1.237051562115561E-10    1.237051562115561E-10    -2.104749821503131E-9    0.10711479765794564
3.7538878809643175E-4     3.7538878809643175E-4    -2.0427847562524596E-4   1.3105397167902737E-10   1.3105397167902737E-10   -2.0435934605788383E-9   0.10711482989411543
3.44809996950884E-4       2.6001809027372815E-4    -2.0573867738171535E-4   1.555936844495054E-10    6.33494606446035E-11     -2.2043967775056692E-9   0.10711483748337511
5.0E-4                    2.5235118595847366E-4    5.2226468909051214E-5    -9.992214515283217E-11   7.39423369797886E-12     -2.095120738062127E-9    0.1071150980797879
4.1413271426178746E-4     2.917786080153087E-4     -5.0123357192203395E-6   6.12952682581025E-12     1.6036182776305634E-12   -2.24667589532226E-9     0.10711502701671673
4.4307260591221697E-4     3.6141932291995513E-4    4.766377975031124E-5     -5.3497004390955664E-11  -2.177643177696932E-11   -2.145463311868916E-9    0.10711508490826756
3.861452118244339E-4      3.861452118244339E-4     9.381943402603922E-5     -6.92467346692032E-11    -6.92467346692032E-11    -2.1617131947455707E-9   0.10711513205297926
3.773364159031926E-4      3.773364159031926E-4     -1.0617674280430874E-4   7.60871423014066E-11     7.60871423014066E-11     -2.1696081530203224E-9   0.10711492084364106
3.821636957609989E-4      3.821636957609989E-4     -5.221611283729598E-6    3.9207108720100865E-12   3.9207108720100865E-12   -2.211204854848664E-9    0.10711502719723963
5.0E-4                    0                        2.9999999999999987E-4    -5.153766679538025E-10   3.866845327094877E-15    -1.7852992949766405E-9   0.10711536127946923
4.023302267883032E-4      7.719250249554993E-5     3.469654503521047E-4     -3.2479037843175506E-10  6.956831850373474E-12    -1.9664945715259147E-9   0.10711534529682991
3.9777874436834604E-4     5.180496600179931E-5     2.769717320338541E-4     -3.1267969746138074E-10  3.4778163426567063E-12   -2.1015896912797957E-9   0.10711529906167035
4.0312120790564267E-4     0                        3.425741431165585E-4     -3.32213015987251E-10    0                        -1.9855165032603044E-9   0.10711534403999433
2.907519664671692E-4      2.2750367246678725E-4    3.033565631911414E-4     -1.3604282332070838E-10  -6.670737047720306E-11   -2.1658160647885797E-9   0.1071152949016167
1.765803774600558E-4      1.765803774600558E-4     4.0881863693779317E-4    -1.8924833090831668E-11  -1.8924833090831668E-11  -2.2758542133653687E-9   0.10711537171215728
2.7159169935287564E-4     1.56195259907671E-4      3.8155672851834826E-4    -1.1063456564621021E-10  -1.8384196659309194E-11  -2.1574864744723877E-9   0.10711534700231347
2.9137706735987267E-4     0                        3.3008138779663636E-4    -1.6117868404490073E-10  0                        -2.2711081172590857E-9   0.10711531839568703
2.553284732791958E-4      5.4514029903769883E-5    3.132283944253299E-4     -1.2209613638850708E-10  -6.706187013966605E-12   -2.355735135508347E-9    0.10711530379549779
3.6416188574467444E-4     4.7040671258581404E-5    3.2753187592455234E-4    -2.646156340306769E-10   1.2385361160523401E-12   -2.1023909568027368E-9   0.10711532546179041
2.1805611961507953E-4     2.1805611961507953E-4    3.161005617171781E-4     -7.378857162817331E-11   -7.378857162817331E-11   -2.267877843887929E-9    0.10711530182441982
2.2264007480527593E-4     1.1536601966496359E-4    3.518084290305874E-4     -7.729313534567155E-11   -1.5423865309734868E-11  -2.334591615825186E-9    0.10711533109708453
4.3051687082411256E-4     1.7546133157086944E-4    2.288005415539013E-4     -3.0186231949067287E-10  2.3460773867193775E-12   -2.0647022326980877E-9   0.1071152667587175
5.0E-4                    1.6645303420194005E-4    1.9575628621627055E-4    -3.752418902495711E-10   3.585920548093854E-11    -1.9470484050302186E-9   0.10711526929864676
4.310182912842839E-4      1.9968447629220212E-4    1.7115533279398306E-4    -2.409188247028645E-10   -2.9470895939850535E-12  -2.139591227744505E-9    0.10711521553464283
5.0E-4                    1.682094337061964E-4     9.90594154275136E-5      -2.1814611751013324E-10  2.3159711757240006E-11   -2.0691433311080563E-9   0.10711516244317722
4.4222749013266016E-4     1.325125521864722E-4     1.5096078511327542E-4    -2.547166203743273E-10   9.549070524619407E-12    -2.1613813968720197E-9   0.10711520456110363
5.0E-4                    8.503244740576692E-5     1.490670828989905E-4     -3.4365680466676353E-10  2.2995560586851804E-11   -2.012738739772313E-9    0.1071152293338251
4.4222749013266016E-4     1.3409178842127312E-4    5.3124485972704124E-5    -9.857160052947921E-11   3.73703847018307E-12     -2.245411966331641E-9    0.10711509505950276
5.0E-4                    8.450095979221109E-5     5.0215073499749336E-5    -1.292478834806042E-10   9.055492434033092E-12    -2.1036056249779372E-9   0.1071151041758307
4.490993100773524E-4      1.3267891686825E-4       -9.117252133017073E-6    1.7373046542635957E-11   -9.584110594109077E-13   -2.2424136691895763E-9   0.10711502118546502
4.444907873071037E-4      1.237400481202188E-4     -2.0607559539614448E-4   3.239040614442382E-10    -1.3338371528092522E-11  -2.082796655957879E-9    0.10711480732663373
5.0E-4                    8.560294792654605E-5     -2.494107060234882E-4    4.702517358061648E-10    -2.9522396397882326E-11  -1.864457938248951E-9    0.10711473883018253
4.114473846733393E-4      1.335700688350635E-4     -2.8069683470008616E-4   3.1741475789948175E-10   -3.297462314202307E-12   -2.038521872376607E-9    0.107114762591789
3.472217745750148E-4      0                        -4.131688045738388E-4    2.0966940274995706E-10   0                        -2.0133471699182906E-9   0.10711469146864384
3.8098093811137065E-4     4.935053086044191E-5     -3.9361221549614366E-4   2.7761087407032143E-10   -6.177267717051053E-12   -1.9491342952097685E-9   0.1071146975967887
4.2432340425016594E-4     0                        -3.478375232638732E-4    3.720971980585645E-10    0                        -1.920561606919106E-9    0.10711471022409241
4.385897048171976E-4      7.030562850240858E-5     -3.196622988525154E-4    3.9115370490893807E-10   -1.231344561797974E-11   -1.9227720414330114E-9   0.10711472180506926
4.137856397157025E-4      7.23778665647876E-5      -2.6598626137184107E-4   3.317791943094739E-10    -5.838393783536646E-12   -2.0763061572055292E-9   0.10711476951090487
4.999999999999999E-4      0                        -3.0E-4                  5.153650187547716E-10    6.720569895733763E-15    -1.78396510240559E-9     0.10711470128173403
5.0E-4                    8.660254037844385E-5     -5.000000000000001E-5    1.2844718473853447E-10   -9.1652014566298E-12     -2.1044563306025386E-9   0.10711495848595763
5.0E-4                    0                        -1.9999999999999996E-4   4.3618662063769195E-10   -1.2049801647041983E-15  -1.943758571402186E-9    0.10711478177510562
4.462181404155247E-4      5.180496600179931E-5     2.0568466047557484E-4    -3.4504963604932187E-10  7.984691120657249E-12    -2.0892672920989227E-9   0.10711526335560095
5.0E-4                    0                        1.9999999999999996E-4    -4.3616029933569323E-10  -4.794735495709738E-15   -1.941308274781728E-9    0.10711528611619746
4.4844778447520684E-4     6.723785195546143E-5     -1.8650025596881358E-5   3.8776745125167745E-11   -1.1732042103265501E-12  -2.250608356160115E-9    0.10711500873380883
4.4222749013266016E-4     4.928603508550216E-5     1.0308264200514016E-4    -1.9882370788189713E-10  4.802175179171773E-12    -2.2215827604476486E-9   0.10711515722218802
4.202130551436825E-4      7.251618107523015E-5     4.238222490198904E-5     -7.567024533160924E-11   1.641956305348031E-12    -2.307988800551868E-9    0.10711508136969708
5.0E-4                    0                        8.470329472543003E-21    -1.936381004219756E-14   -2.5957818440990714E-15  -2.1151452235265206E-9   0.10711503380337606
5.0E-4                    0                        -9.999999999999996E-5    2.5689162879815E-10      -4.0076880195610366E-15  -2.06835658092798E-9     0.10711489225212725
5.0E-4                    0                        1.0000000000000002E-4    -2.568760879872226E-10   6.2935388426064315E-15   -2.066210604758232E-9    0.10711517303853131
4.143617029318813E-4      2.908524252299072E-4     9.597132990653824E-5     -1.1206618570879147E-10  -2.625179322083171E-11   -2.2055694474066776E-9   0.10711513495244686
4.315197117444552E-4      2.239076210135348E-4     1.1351012403406485E-4    -1.6446611954602882E-10  -6.156065957063124E-12   -2.196681316701501E-9    0.10711515780256088
3.2275646241387965E-4     2.517712275405472E-4     2.4445220983030535E-4    -1.527332723863432E-10   -7.157289591926413E-11   -2.185921814874543E-9    0.10711525535867232
3.498846788008648E-4      2.8755245422213007E-4    1.8754463113414613E-4    -1.4082774027394729E-10  -7.324453652912201E-11   -2.1973120623841188E-9   0.1071152130357052
2.6432080464062E-4        2.6432080464062E-4       2.508411263527378E-4     -9.92969147714684E-11    -9.92969147714684E-11    -2.2432568572586056E-9   0.10711525702823878
3.3091820239345885E-4     3.3091820239345885E-4    1.4219263815528878E-4    -8.789116745295707E-11   -8.789116745295707E-11   -2.2343283767243787E-9   0.10711517336721398
2.851786659997545E-4      2.851786659997545E-4     1.7813426673599547E-4    -9.032450058253926E-11   -9.032450058253926E-11   -2.294651239315437E-9    0.10711520073579568
3.688506818470746E-4      2.9763746606240076E-4    -3.197017046500225E-5    2.987632890122796E-11    1.411341244028852E-11    -2.3013783954495964E-9   0.10711499915896233
3.4697881294118465E-4     2.6403117136773377E-4    1.0755338973148505E-4    -9.333597613542184E-11   -3.853656713694527E-11   -2.3139830793252373E-9   0.10711513982760229
1.9976638849958378E-4     0                        3.4347673935497747E-4    -6.468500735273333E-11   0                        -2.4378849560036713E-9   0.10711532811037203
1.881733829798198E-4      8.82901887300279E-5      3.761476881463853E-4     -4.083303895479752E-11   -4.130588568546584E-12   -2.395861690523098E-9    0.10711535348424081
1.3641805165749072E-4     0                        4.135279230662499E-4     5.049438410221076E-12    0                        -2.5121788430400994E-9   0.10711539812170559
9.930820851874707E-5      0                        4.999999999999999E-4     7.079700511998338E-11    1.8362566796919547E-14   -2.621467915715678E-9    0.107115502167128
7.089909771293534E-5      7.089909771293534E-5     5.000000000000001E-4     5.3508911234201136E-11   5.3484929880717255E-11   -2.619589070622442E-9    0.10711550062549278
1.1908681645909028E-4     5.087779063034492E-5     4.119776838801816E-4     7.964673803812339E-12    7.48905502555281E-12     -2.5247342776803203E-9   0.10711539477060811
1.0175558126068985E-4     1.0175558126068985E-4    4.104274446941133E-4     7.29084994233912E-12     7.29084994233912E-12     -2.5001735776215533E-9   0.10711539381132183
4.261569360544024E-5      4.261569360544024E-5     4.3395563159609E-4       1.3396541823416461E-11   1.3396541823416461E-11   -2.6204648698180855E-9   0.10711542923928255
1.1096387907719579E-4     5.087779063034492E-5     3.725598443272505E-4     -8.474888083635563E-12   -7.929370723938375E-13   -2.5432962432053558E-9   0.10711536012278476
5.9603135477754454E-5     0                        4.3477423080349873E-4    1.7510394128424453E-11   0                        -2.6216545366353687E-9   0.10711542877198646
0                         0                        5.0E-4                   -4.002508192953119E-14   -1.316864140734612E-14   -2.724385204238858E-9    0.10711551861688272
2.106987575491523E-4      1.2515457687324377E-4    -5.0E-4                  -3.8093418908411264E-11  -4.428964828373625E-11   -2.209400059687098E-9    0.10711462467940301
2.222599906087822E-4      7.250609446192588E-5     -4.41148977752268E-4     2.2555754925066522E-11   -1.2388442146513189E-11  -2.2857563368482206E-9   0.10711466426295205
2.3233178086818889E-4     0                        -4.2269761540215023E-4   4.591860669951371E-11    0                        -2.3029363640858593E-9   0.1071146761876504
1.6849869500937487E-4     6.561265261535842E-5     -5.0E-4                  -7.187396475445505E-11   -3.782581987671232E-11   -2.413832556503793E-9    0.10711459026383444
1.9948113336487944E-4     0                        -4.999999999999999E-4    -5.919604111205309E-11   7.890674690583325E-15    -2.3567477641024553E-9   0.10711460364849788
2.713226894793816E-4      6.835135540153345E-5     -4.017287061000345E-4    1.0313617429394665E-10   -2.9398093636768743E-12  -2.2077042955803197E-9   0.10711469822096183
3.266125163430126E-4      6.835135540153345E-5     -3.41135754649025E-4     2.0364169885043503E-10   1.9579693334119438E-12   -2.1627344503418798E-9   0.10711473613361869
